"trust_1","trust_0","spatial_distance","target","followerid","social_distance","spatial_distance-2","trust","s_res","t_res","tage","tlon","tlat","fage","flon","flat"
"0.536770395379154","0",-1,"39557009","2714722443","190375855",-1,"0.268385197689577",NULL,NULL,"353928615","24","-29","190375855","-0.12574","51.50853"
"1","0.444444444444444",40,"170963694","73799512","315954716",40,"0.722222222222222","4","1","315954716","-118.24368","34.05223","343099980","12.83333","42.83333"
"1","0.4375",54,"1152674269","874208096","235958988",54,"0.71875","6","5","235958988","-118.40036","34.07362","245926880","2.3488","48.85341"
"1","0.777777777777778",16,"158120995","64008012","318926197",16,"0.888888888888889","4","5","318926197","-68.96667","12.16667","346157628","-71.05977","42.35843"
"0.661334457565156","0.8125",18,"1152674269","3296651466","157944609",18,"0.736917228782578","6","2","235958988","-118.40036","34.07362","157944609","-92.50044","34.75037"
"0.581018055945062","0.722222222222222",20,"170963694","2765975020","185602414",20,"0.651620139083642","4","4","315954716","-118.24368","34.05223","185602414","-74.00597","40.71427"
"0.583913624192484","0",-1,"113431968","2546896405","193993285",-1,"0.291956812096242",NULL,NULL,"330162200","34.78057","32.08088","193993285",NULL,NULL
"0.677781266893075","1",-1,"170963694","1907969922","215707070",-1,"0.838890633446538",NULL,NULL,"315954716","-118.24368","34.05223","215707070",NULL,NULL
"0.996627369652966","0",-1,"29464656","33135508","355793874",-1,"0.498313684826483",NULL,NULL,"356963969",NULL,NULL,"355793874","-81.69541","41.4995"
"0.687844030268289","1",-1,"1152674269","3200970000","164051306",-1,"0.843922015134144",NULL,NULL,"235958988","-118.40036","34.07362","164051306","135","-25"
"0.8181637506665","1",-1,"1152674269","2544660978","194071520",-1,"0.90908187533325",NULL,NULL,"235958988","-118.40036","34.07362","194071520","122","13"
"0.714839187579483","0",-1,"29464656","589366971","258030731",-1,"0.357419593789741",NULL,NULL,"356963969",NULL,NULL,"258030731",NULL,NULL
"0.678573198093219","1",-1,"821439445","3087089447","169822981",-1,"0.83928659904661",NULL,NULL,"248540633","-1.61125","53.13543","169822981",NULL,NULL
"0.81310873871315","0",-1,"39557009","316420892","287942803",-1,"0.406554369356575",NULL,NULL,"353928615","24","-29","287942803",NULL,NULL
"0.763734678552089","0",-1,"113431968","712916665","252841734",-1,"0.381867339276045",NULL,NULL,"330162200","34.78057","32.08088","252841734","-118.77453","34.13639"
"1","1",-1,"158120995","107788352","318926197",-1,"1",NULL,NULL,"318926197","-68.96667","12.16667","331634814",NULL,NULL
"0.494065049123955","0.6875",30,"1152674269","787118290141343744","119412732",30,"0.590782524561977","6","5","235958988","-118.40036","34.07362","119412732","-73.9425","40.79472"
"0.868845535939365","1",-1,"170963694","407723330","275150365",-1,"0.934422767969682",NULL,NULL,"315954716","-118.24368","34.05223","275150365",NULL,NULL
"0.746853757502413","1",-1,"170963694","1107128402","237196679",-1,"0.873426878751206",NULL,NULL,"315954716","-118.24368","34.05223","237196679",NULL,NULL
"1","0",-1,"39557009","31057919","353928615",-1,"0.5",NULL,NULL,"353928615","24","-29","356227782","24","-29"
"0.648985758732189","1",-1,"170963694","2281641366","206748305",-1,"0.824492879366094",NULL,NULL,"315954716","-118.24368","34.05223","206748305",NULL,NULL
"0.730030057237066","1",-1,"170963694","1288341690","231962544",-1,"0.865015028618533",NULL,NULL,"315954716","-118.24368","34.05223","231962544",NULL,NULL
"1","1",-1,"170963694","127251811","315954716",-1,"1",NULL,NULL,"315954716","-118.24368","34.05223","326119854",NULL,NULL
"0.742487984888425","1",-1,"170963694","1150879104","235838414",-1,"0.871243992444213",NULL,NULL,"315954716","-118.24368","34.05223","235838414",NULL,NULL
"0.878013277542788","1",-1,"170963694","385985690","278002603",-1,"0.939006638771394",NULL,NULL,"315954716","-118.24368","34.05223","278002603",NULL,NULL
"0.698084619968314","0",-1,"39557009","845543701","247331167",-1,"0.349042309984157",NULL,NULL,"353928615","24","-29","247331167",NULL,NULL
"0.710276679725471","0",-1,"39557009","741099782","251635825",-1,"0.355138339862735",NULL,NULL,"353928615","24","-29","251635825","-2","54"
"0.515459850847059","0",-1,"39557009","2823549885","182851728",-1,"0.25772992542353",NULL,NULL,"353928615","24","-29","182851728",NULL,NULL
"1","0",-1,"39557009","23775657","353928615",-1,"0.5",NULL,NULL,"353928615","24","-29","359126840","-0.5","51.4"
"0.706971764054937","0.125",84,"1152674269","3109828195","168457536",84,"0.415985882027469","6","3","235958988","-118.40036","34.07362","168457536","115","-8.33333"
"0.63119743281522","1",-1,"158120995","2403293380","201334485",-1,"0.81559871640761",NULL,NULL,"318926197","-68.96667","12.16667","201334485",NULL,NULL
"0.636639074829936","1",-1,"158120995","2352150768","203069538",-1,"0.818319537414968",NULL,NULL,"318926197","-68.96667","12.16667","203069538",NULL,NULL
"0.968259029159867","0",-1,"39557009","74996101","342721811",-1,"0.484129514579933",NULL,NULL,"353928615","24","-29","342721811","18.42322","-33.92584"
"0.868146471505252","0",-1,"39557009","210476960","307375009",-1,"0.434073235752626",NULL,NULL,"353928615","24","-29","307375009",NULL,NULL
"1","1",-1,"1152674269","110780241","235958988",-1,"1",NULL,NULL,"235958988","-118.40036","34.07362","330769784",NULL,NULL
"1","0",-1,"113431968","42861066","330162200",-1,"0.5",NULL,NULL,"330162200","34.78057","32.08088","352488031","34.75","31.5"
"0.398994395567165","0",-1,"29464656","4182073553","148452042",-1,"0.199497197783582",NULL,NULL,"356963969",NULL,NULL,"148452042","-83.00018","40.25034"
"0.385611207351857","0",-1,"29464656","4726301373","143808900",-1,"0.192805603675929",NULL,NULL,"356963969",NULL,NULL,"143808900",NULL,NULL
"0.867921837690303","1",-1,"170963694","410241097","274862987",-1,"0.933960918845151",NULL,NULL,"315954716","-118.24368","34.05223","274862987",NULL,NULL
"0.849028284246718","1",-1,"170963694","467813085","268984886",-1,"0.924514142123359",NULL,NULL,"315954716","-118.24368","34.05223","268984886",NULL,NULL
"0.593682799845883","1",-1,"170963694","2681983003","189542628",-1,"0.796841399922941",NULL,NULL,"315954716","-118.24368","34.05223","189542628",NULL,NULL
"0.813882848894766","0",-1,"113431968","464903943","269253283",-1,"0.406941424447383",NULL,NULL,"330162200","34.78057","32.08088","269253283",NULL,NULL
"0.817557155848602","0",-1,"113431968","452437197","270455741",-1,"0.408778577924301",NULL,NULL,"330162200","34.78057","32.08088","270455741",NULL,NULL
"0.435247049466519","1",0,"3180254803","966056478518972416","76746837",0,"0.717623524733259","5","5","165710352","67.0104","24.8608","76746837","67.0104","24.8608"
"1","0.5",36,"170963694","22674809","315954716",36,"0.75","4","6","315954716","-118.24368","34.05223","359795124","-0.12574","51.50853"
"1","0.777777777777778",16,"170963694","68560258","315954716",16,"0.888888888888889","4","4","315954716","-118.24368","34.05223","344750407","-89.61696","20.97537"
"0.706831482517814","0.4375",54,"1152674269","3111190718","168425221",54,"0.572165741258907","6","0","235958988","-118.40036","34.07362","168425221","-4","40"
"0.925898270021474","0",-1,"113431968","216671980","305911581",-1,"0.462949135010737",NULL,NULL,"330162200","34.78057","32.08088","305911581","34.78057","32.08088"
"1","0",-1,"113431968","58198868","330162200",-1,"0.5",NULL,NULL,"330162200","34.78057","32.08088","347900225",NULL,NULL
"0.559860271683321","1",-1,"158120995","2914273140","178588822",-1,"0.77993013584166",NULL,NULL,"318926197","-68.96667","12.16667","178588822","-68.93354","12.1084"
"1","1",-1,"157819685","17184282","319000342",-1,"1",NULL,NULL,"319000342","-117.56644","33.87529","370053698","-57.65625","-14.60485"
"1","1",-1,"1152674269","552402795","235958988",-1,"1",NULL,NULL,"235958988","-118.40036","34.07362","261630945",NULL,NULL
"0.297223817087331","0",-1,"39557009","844218001264140292","105798998",-1,"0.148611908543665",NULL,NULL,"353928615","24","-29","105798998",NULL,NULL
"0.658291887117377","1",-1,"1152674269","3305690070","157243728",-1,"0.829145943558688",NULL,NULL,"235958988","-118.40036","34.07362","157243728",NULL,NULL
"0.834211012161005","0.6875",30,"1152674269","2501112599","197768138",30,"0.760855506080502","6","6","235958988","-118.40036","34.07362","197768138","-74.00597","40.71427"
"1","0",-1,"113431968","32394533","330162200",-1,"0.5",NULL,NULL,"330162200","34.78057","32.08088","355938024","34.75","31.5"
"0.97819543957387","0",-1,"113431968","139685748","323026414",-1,"0.489097719786935",NULL,NULL,"330162200","34.78057","32.08088","323026414",NULL,NULL
"0.998047690811491","0",-1,"39557009","40935298","353239312",-1,"0.499023845405746",NULL,NULL,"353928615","24","-29","353239312","28.04363","-26.20227"
"0.835925336091127","0",-1,"39557009","264623605","295998673",-1,"0.417962668045564",NULL,NULL,"353928615","24","-29","295998673",NULL,NULL
"0.727646652408064","1",-1,"3180254803","772879143470063616","122807502",-1,"0.863823326204032",NULL,NULL,"165710352","67.0104","24.8608","122807502",NULL,NULL
"0.832598640818899","0",-1,"113431968","405871371","275378235",-1,"0.41629932040945",NULL,NULL,"330162200","34.78057","32.08088","275378235",NULL,NULL
"0.99712813471193","0",-1,"113431968","115972820","329222350",-1,"0.498564067355965",NULL,NULL,"330162200","34.78057","32.08088","329222350","-122.33207","47.60621"
"1","1",0,"1152674269","292143880","235958988",0,"1","6","6","235958988","-118.40036","34.07362","291511515","-118.40036","34.07362"
"1","1",0,"821439445","104867573","248540633",0,"1","1","1","248540633","-1.61125","53.13543","332419030","-1.42522","52.8219"
"0.951489013649654","1",0,"821439445","1123567806","236660258",0,"0.975744506824827","1","8","248540633","-1.61125","53.13543","236660258","-1.44724","52.9149"
"0.827301755749553","0.444444444444444",40,"170963694","546592404","262225399",40,"0.635873100096999","4","4","315954716","-118.24368","34.05223","262225399","126.9784","37.566"
"0.509855623441126","0",-1,"39557009","2859140471","180873040",-1,"0.254927811720563",NULL,NULL,"353928615","24","-29","180873040",NULL,NULL
"0.281837632727172","0",-1,"113431968","888944154251730944","95135542",-1,"0.140918816363586",NULL,NULL,"330162200","34.78057","32.08088","95135542",NULL,NULL
"0.850219808538729","0",-1,"113431968","365280154","281144959",-1,"0.425109904269364",NULL,NULL,"330162200","34.78057","32.08088","281144959","153.02809","-27.46794"
"0.699321174131693","1",-1,"170963694","1584335274","222408496",-1,"0.849660587065847",NULL,NULL,"315954716","-118.24368","34.05223","222408496",NULL,NULL
"0.129299588944548","0",-1,"39557009","1092879454160990211","46509888",-1,"0.064649794472274",NULL,NULL,"353928615","24","-29","46509888","24","-29"
"1","0.625",6,"821439445","22209201","248540633",6,"0.8125","1","2","248540633","-1.61125","53.13543","360128062","-83.00018","40.25034"
"1","1",0,"821439445","96166334","248540633",0,"1","1","6","248540633","-1.61125","53.13543","335355894","-0.12574","51.50853"
"1","1",-1,"1152674269","405846343","235958988",-1,"1",NULL,NULL,"235958988","-118.40036","34.07362","275381262",NULL,NULL
"0.271679458509059","0",-1,"113431968","902887596862435329","91811166",-1,"0.135839729254529",NULL,NULL,"330162200","34.78057","32.08088","91811166","-81.37924","28.53834"
"0.242562246278333","0",-1,"113431968","942839738918162432","82282233",-1,"0.121281123139167",NULL,NULL,"330162200","34.78057","32.08088","82282233",NULL,NULL
"0.935256096607565","1",-1,"170963694","265924831","295811803",-1,"0.967628048303783",NULL,NULL,"315954716","-118.24368","34.05223","295811803",NULL,NULL
"1","1",-1,"170963694","111569252","315954716",-1,"1",NULL,NULL,"315954716","-118.24368","34.05223","330537872",NULL,NULL
"0.734278822330085","1",-1,"170963694","1247716938","233284406",-1,"0.867139411165043",NULL,NULL,"315954716","-118.24368","34.05223","233284406",NULL,NULL
"0.596994941337655","1",-1,"821439445","4063308910","149844408",-1,"0.798497470668827",NULL,NULL,"248540633","-1.61125","53.13543","149844408","-57.65625","-14.60485"
"0.655126781408933","0.6875",30,"1152674269","3313579741","156514620",30,"0.671313390704467","6","4","235958988","-118.40036","34.07362","156514620","-74.00597","40.71427"
"0.335270531268525","0",-1,"113431968","815585301292785664","112622055",-1,"0.167635265634262",NULL,NULL,"330162200","34.78057","32.08088","112622055","-73.58781","45.50884"
"0.359037747380554","0",-1,"113431968","782976736778649600","120400142",-1,"0.179518873690277",NULL,NULL,"330162200","34.78057","32.08088","120400142","-0.12574","51.50853"
"0.690520754308961","1",-1,"821439445","3010398018","172748946",-1,"0.84526037715448",NULL,NULL,"248540633","-1.61125","53.13543","172748946",NULL,NULL
"1","1",-1,"821439445","149252376","248540633",-1,"1",NULL,NULL,"248540633","-1.61125","53.13543","320832514",NULL,NULL
"1","1",-1,"821439445","163530548","248540633",-1,"1",NULL,NULL,"248540633","-1.61125","53.13543","317475033",NULL,NULL
"1","0",-1,"113431968","33155651","330162200",-1,"0.5",NULL,NULL,"330162200","34.78057","32.08088","355785586",NULL,NULL
"0.816119711840142","1",-1,"158120995","565473054","260296459",-1,"0.908059855920071",NULL,NULL,"318926197","-68.96667","12.16667","260296459",NULL,NULL
"0.331902102336784","0",-1,"113431968","820208915895840770","111519699",-1,"0.165951051168392",NULL,NULL,"330162200","34.78057","32.08088","111519699",NULL,NULL
"1","0",-1,"113431968","95589046","330162200",-1,"0.5",NULL,NULL,"330162200","34.78057","32.08088","335569286",NULL,NULL
"1","0",-1,"113431968","40233400","330162200",-1,"0.5",NULL,NULL,"330162200","34.78057","32.08088","353519267","-0.37538","50.81795"
"0.827225502057231","1",-1,"169711005","448830534","270832555",-1,"0.913612751028615",NULL,NULL,"316236079","-83.00018","40.25034","270832555",NULL,NULL
"0.896526614815329","0.96875",3,"1152674269","2179051945","212123047",3,"0.932638307407664","6","4","235958988","-118.40036","34.07362","212123047","-118.35341","34.1389"
"0.32576100779761","1",-1,"170963694","842588155370860545","106187670",-1,"0.662880503898805",NULL,NULL,"315954716","-118.24368","34.05223","106187670",NULL,NULL
"0.747813509740506","1",-1,"170963694","1097615617","237495274",-1,"0.873906754870253",NULL,NULL,"315954716","-118.24368","34.05223","237495274",NULL,NULL
"1","1",-1,"1152674269","1100710400","235958988",-1,"1",NULL,NULL,"235958988","-118.40036","34.07362","237399287","-64.62079","18.42693"
"1","1",-1,"1152674269","139182941","235958988",-1,"1",NULL,NULL,"235958988","-118.40036","34.07362","323165453",NULL,NULL
"0.786407697392838","0",-1,"39557009","382714019","278515450",-1,"0.393203848696419",NULL,NULL,"353928615","24","-29","278515450","-96.62146","30.49248"
"1","0",-1,"113431968","18454814","330162200",-1,"0.5",NULL,NULL,"330162200","34.78057","32.08088","365334171","-100.78374","46.80833"
"1","0",-1,"113431968","91773259","330162200",-1,"0.5",NULL,NULL,"330162200","34.78057","32.08088","337018067",NULL,NULL
"1","1",-1,"170963694","51493891","315954716",-1,"1",NULL,NULL,"315954716","-118.24368","34.05223","349788518",NULL,NULL
"0.891506848555983","1",-1,"170963694","357823936","282200679",-1,"0.945753424277991",NULL,NULL,"315954716","-118.24368","34.05223","282200679",NULL,NULL
"0.226535294568951","0",-1,"113431968","964838859887570950","77037234",-1,"0.113267647284475",NULL,NULL,"330162200","34.78057","32.08088","77037234","35.11323","32.81149"
"0.795540324594327","0",-1,"113431968","536087812","263250487",-1,"0.397770162297164",NULL,NULL,"330162200","34.78057","32.08088","263250487","-132.1875","3.51342"
"0.652761452556309","0",-1,"113431968","1873925701","216524506",-1,"0.326380726278154",NULL,NULL,"330162200","34.78057","32.08088","216524506",NULL,NULL
"0.903955459158473","0",-1,"113431968","249179977","298730551",-1,"0.451977729579236",NULL,NULL,"330162200","34.78057","32.08088","298730551","34.75","31.5"
"0.357052036713967","0",-1,"113431968","785702392293494792","119750296",-1,"0.178526018356984",NULL,NULL,"330162200","34.78057","32.08088","119750296","-74.00597","40.71427"
"1","1",-1,"821439445","34436190","248540633",-1,"1",NULL,NULL,"248540633","-1.61125","53.13543","355469509",NULL,NULL
"1","1",0,"2923230219","29952067","177412041",0,"1","4","4","177412041","28.18783","-25.74486","356642402","28.18783","-25.74486"
"1","0.4375",54,"1152674269","51462812","235958988",54,"0.71875","6","6","235958988","-118.40036","34.07362","349795725","-1.61396","54.97328"
"0.50195902249528","1",-1,"821439445","757098165338116096","126570044",-1,"0.75097951124764",NULL,NULL,"248540633","-1.61125","53.13543","126570044",NULL,NULL
"1","1",-1,"821439445","429979207","248540633",-1,"1",NULL,NULL,"248540633","-1.61125","53.13543","272718423",NULL,NULL
"1","0",-1,"113431968","18516728","330162200",-1,"0.5",NULL,NULL,"330162200","34.78057","32.08088","365148890","35.21961","31.78199"
"0.500612443568466","0",-1,"113431968","3172209363","166732043",-1,"0.250306221784233",NULL,NULL,"330162200","34.78057","32.08088","166732043","-3.70256","40.4165"
"1","1",-1,"1152674269","157625788","235958988",-1,"1",NULL,NULL,"235958988","-118.40036","34.07362","318879832",NULL,NULL
"0.574906434547419","1",-1,"157819685","2722114033","188235238",-1,"0.78745321727371",NULL,NULL,"319000342","-117.56644","33.87529","188235238",NULL,NULL
"0.876839037293431","0",-1,"113431968","303096090","289856399",-1,"0.438419518646716",NULL,NULL,"330162200","34.78057","32.08088","289856399","36","31"
"0.650670087948833","1",-1,"158120995","2268100951","207543289",-1,"0.825335043974416",NULL,NULL,"318926197","-68.96667","12.16667","207543289","-79.54238","43.84205"
"0.57101398206812","0",-1,"113431968","2674690320","189771733",-1,"0.28550699103406",NULL,NULL,"330162200","34.78057","32.08088","189771733","-122.0308","36.97412"
"1","0.946428571428571",3,"2923230219","126719551","177412041",3,"0.973214285714286","4","4","177412041","28.18783","-25.74486","326278748","28.04363","-26.20227"
"0.855031567224219","1",0,"158120995","430156486","272703400",0,"0.92751578361211","4","4","318926197","-68.96667","12.16667","272703400","-68.96667","12.16667"
"0.7249408506093","1",-1,"158120995","1317376934","231224323",-1,"0.86247042530465",NULL,NULL,"318926197","-68.96667","12.16667","231224323",NULL,NULL
"1","0",-1,"113431968","94520171","330162200",-1,"0.5",NULL,NULL,"330162200","34.78057","32.08088","335991111",NULL,NULL
"0.484434004288171","0",-1,"113431968","3329771655","161437468",-1,"0.242217002144086",NULL,NULL,"330162200","34.78057","32.08088","161437468","-98.5","39.76"
"0.539762031408969","0",-1,"113431968","2904060716","179544183",-1,"0.269881015704484",NULL,NULL,"330162200","34.78057","32.08088","179544183",NULL,NULL
"0.501915833754944","0",-1,"113431968","3149706847","167158592",-1,"0.250957916877472",NULL,NULL,"330162200","34.78057","32.08088","167158592","44","33"
"0.497663633619206","0",-1,"113431968","3213426862","165767012",-1,"0.248831816809603",NULL,NULL,"330162200","34.78057","32.08088","165767012",NULL,NULL
"0.624233870310774","0",-1,"113431968","2273894360","207188536",-1,"0.312116935155387",NULL,NULL,"330162200","34.78057","32.08088","207188536","-74.00597","40.71427"
"1","0",-1,"113431968","23068926","330162200",-1,"0.5",NULL,NULL,"330162200","34.78057","32.08088","359558122",NULL,NULL
"0.64010459205958","0",-1,"113431968","2173047643","212382407",-1,"0.32005229602979",NULL,NULL,"330162200","34.78057","32.08088","212382407",NULL,NULL
"0.903154322260998","0",-1,"113431968","250680681","298468370",-1,"0.451577161130499",NULL,NULL,"330162200","34.78057","32.08088","298468370","34.75","31.5"
"0.690044017809727","0",-1,"113431968","1388013361","228725642",-1,"0.345022008904863",NULL,NULL,"330162200","34.78057","32.08088","228725642",NULL,NULL
"1","1",-1,"157819685","37962322","319000342",-1,"1",NULL,NULL,"319000342","-117.56644","33.87529","354384904","-117.54493","34.06739"
"0.797831062248993","1",-1,"158120995","626970840","254465172",-1,"0.898915531124497",NULL,NULL,"318926197","-68.96667","12.16667","254465172",NULL,NULL
"0.72871630646423","1",-1,"158120995","1273706508","232428117",-1,"0.864358153232115",NULL,NULL,"318926197","-68.96667","12.16667","232428117","-57.65625","-14.60485"
"0.939123193208536","1",-1,"158120995","244919935","299515790",-1,"0.969561596604268",NULL,NULL,"318926197","-68.96667","12.16667","299515790","55.16171","25.09538"
"1","1",-1,"821439445","19388470","248540633",-1,"1",NULL,NULL,"248540633","-1.61125","53.13543","363203163","-132.1875","3.51342"
"1","0.625",6,"821439445","44150150","248540633",6,"0.8125","1","1","248540633","-1.61125","53.13543","351951251","-76.49661","42.44063"
"0.994688161698374","0",-1,"39557009","43873260","352053161",-1,"0.497344080849187",NULL,NULL,"353928615","24","-29","352053161","72.88261","19.07283"
"0.751414906772246","0",-1,"39557009","497921204","266160524",-1,"0.375707453386123",NULL,NULL,"353928615","24","-29","266160524",NULL,NULL
"0.205029030743789","1",-1,"158120995","1013446676881772544","65451830",-1,"0.602514515371895",NULL,NULL,"318926197","-68.96667","12.16667","65451830","-5.33333","36.13333"
"0.781027697088536","0",-1,"39557009","395966565","276615930",-1,"0.390513848544268",NULL,NULL,"353928615","24","-29","276615930","28.04363","-26.20227"
"0.561553861933567","1",-1,"3180254803","882618930270879745","96643498",-1,"0.780776930966784",NULL,NULL,"165710352","67.0104","24.8608","96643498",NULL,NULL
"1","1",-1,"3180254803","2899206518","165710352",-1,"1",NULL,NULL,"165710352","67.0104","24.8608","179950093",NULL,NULL
"0.610404979156894","1",-1,"3180254803","850342326690078725","104338840",-1,"0.805202489578447",NULL,NULL,"165710352","67.0104","24.8608","104338840","70.07139","33.9025"
"0.798614198817569","1",-1,"158120995","624286694","254714873",-1,"0.899307099408784",NULL,NULL,"318926197","-68.96667","12.16667","254714873",NULL,NULL
"0.195642610456274","1",-1,"158120995","1025999534948737024","62458995",-1,"0.597821305228137",NULL,NULL,"318926197","-68.96667","12.16667","62458995","96","21"
"0.575041524684465","1",-1,"170963694","2797933667","183743015",-1,"0.787520762342232",NULL,NULL,"315954716","-118.24368","34.05223","183743015",NULL,NULL
"0.898158722005885","0",50,"157819685","318631060","287672450",50,"0.449079361002942","5","5","319000342","-117.56644","33.87529","287672450","-46.38151","-23.97763"
"1","0.777777777777778",16,"158120995","154220266","318926197",16,"0.888888888888889","4","6","318926197","-68.96667","12.16667","319719029","-78.18752","42.99812"
"1","1",-1,"158120995","15972212","318926197",-1,"1",NULL,NULL,"318926197","-68.96667","12.16667","376302654",NULL,NULL
"0.701668590131656","1",-1,"158120995","1544077674","223804025",-1,"0.850834295065828",NULL,NULL,"318926197","-68.96667","12.16667","223804025",NULL,NULL
"0.647895286560739","1",-1,"158120995","2283156294","206658551",-1,"0.823947643280369",NULL,NULL,"318926197","-68.96667","12.16667","206658551",NULL,NULL
"0.353058457768104","1",-1,"170963694","806952113565597696","114680364",-1,"0.676529228884052",NULL,NULL,"315954716","-118.24368","34.05223","114680364",NULL,NULL
"1","1",-1,"158120995","78446884","318926197",-1,"1",NULL,NULL,"318926197","-68.96667","12.16667","341644848",NULL,NULL
"0.305081639462304","0",-1,"29464656","801961610436820992","115870100",-1,"0.152540819731152",NULL,NULL,"356963969",NULL,NULL,"115870100","-81.69541","41.4995"
"0.982803570087298","0",-1,"29464656","46923348","350997867",-1,"0.491401785043649",NULL,NULL,"356963969",NULL,NULL,"350997867",NULL,NULL
"0.410234358976578","0",-1,"29464656","3818016622","152351617",-1,"0.205117179488289",NULL,NULL,"356963969",NULL,NULL,"152351617","-81.69541","41.4995"
"0.382992405334933","0",-1,"29464656","4820150931","142900337",-1,"0.191496202667467",NULL,NULL,"356963969",NULL,NULL,"142900337","-81.4579","41.51922"
"0.816069568221658","0",-1,"29464656","281899237","293151438",-1,"0.408034784110829",NULL,NULL,"356963969",NULL,NULL,"293151438",NULL,NULL
"0.820181102059421","0",-1,"29464656","273529366","294577887",-1,"0.410090551029711",NULL,NULL,"356963969",NULL,NULL,"294577887",NULL,NULL
"0.890557701871891","1",-1,"158120995","344240569","284030813",-1,"0.945278850935946",NULL,NULL,"318926197","-68.96667","12.16667","284030813",NULL,NULL
"0.997752231416713","1",-1,"158120995","160440524","318209502",-1,"0.998876115708357",NULL,NULL,"318926197","-68.96667","12.16667","318209502","-132.1875","3.51342"
"0.752049649467814","1",-1,"158120995","1025077188","239867891",-1,"0.876024824733907",NULL,NULL,"318926197","-68.96667","12.16667","239867891",NULL,NULL
"0.792998711844297","1",-1,"158120995","711182772","252924390",-1,"0.896499355922149",NULL,NULL,"318926197","-68.96667","12.16667","252924390",NULL,NULL
"0.608678672000358","1",-1,"3180254803","851482924067295232","104066901",-1,"0.804339336000179",NULL,NULL,"165710352","67.0104","24.8608","104066901",NULL,NULL
"0.389065149442467","1",-1,"170963694","759981425915375616","125882649",-1,"0.694532574721233",NULL,NULL,"315954716","-118.24368","34.05223","125882649",NULL,NULL
"0.814297439665172","1",-1,"3180254803","715627780915007489","136457291",-1,"0.907148719832586",NULL,NULL,"165710352","67.0104","24.8608","136457291",NULL,NULL
"0.822448439476996","1",-1,"170963694","561241000","260715451",-1,"0.911224219738498",NULL,NULL,"315954716","-118.24368","34.05223","260715451","-57.65625","-14.60485"
"0.605585260784719","1",-1,"170963694","2565319639","193245683",-1,"0.802792630392359",NULL,NULL,"315954716","-118.24368","34.05223","193245683",NULL,NULL
"1","0.625",6,"821439445","15987393","248540633",6,"0.8125","1","4","248540633","-1.61125","53.13543","376213025","-74.00597","40.71427"
"0.969813669918315","0.5",36,"170963694","213848463","306563243",36,"0.734906834959158","4","5","315954716","-118.24368","34.05223","306563243","-16.25462","28.46824"
"0.354288864026554","1",-1,"170963694","805346533637881857","115063164",-1,"0.677144432013277",NULL,NULL,"315954716","-118.24368","34.05223","115063164",NULL,NULL
"1","0.625",6,"821439445","155564135","248540633",6,"0.8125","1","6","248540633","-1.61125","53.13543","319388006","-74.00597","40.71427"
"0.869297250604824","1",-1,"170963694","406572410","275290901",-1,"0.934648625302412",NULL,NULL,"315954716","-118.24368","34.05223","275290901",NULL,NULL
"0.951062924549602","0",-1,"29464656","83519280","339985818",-1,"0.475531462274801",NULL,NULL,"356963969",NULL,NULL,"339985818",NULL,NULL
"0.478887017544875","0",-1,"29464656","2945278840","176169861",-1,"0.239443508772438",NULL,NULL,"356963969",NULL,NULL,"176169861",NULL,NULL
"1","0.777777777777778",16,"170963694","28474463","315954716",16,"0.888888888888889","4","5","315954716","-118.24368","34.05223","357187876","-82.45843","27.94752"
"1","1",0,"170963694","36104410","315954716",0,"1","4","4","315954716","-118.24368","34.05223","354976356","-118.24368","34.05223"
"0.818142414541034","0",-1,"29464656","277714919","293870588",-1,"0.409071207270517",NULL,NULL,"356963969",NULL,NULL,"293870588",NULL,NULL
"0.231598813966794","1",-1,"170963694","965447021669662721","76892234",-1,"0.615799406983397",NULL,NULL,"315954716","-118.24368","34.05223","76892234",NULL,NULL
"1","0.111111111111111",64,"170963694","56968776","315954716",64,"0.555555555555556","4","4","315954716","-118.24368","34.05223","348262984","28.18783","-25.74486"
"0.888998594853477","1",-1,"1152674269","2217011106","210388906",-1,"0.944499297426738",NULL,NULL,"235958988","-118.40036","34.07362","210388906",NULL,NULL
"0.678280034633815","1",-1,"170963694","1901469991","215862245",-1,"0.839140017316907",NULL,NULL,"315954716","-118.24368","34.05223","215862245",NULL,NULL
"0.882217374517276","1",-1,"170963694","377291502","279310568",-1,"0.941108687258638",NULL,NULL,"315954716","-118.24368","34.05223","279310568",NULL,NULL
"0.79078680793509","1",-1,"170963694","759641690","250864987",-1,"0.895393403967545",NULL,NULL,"315954716","-118.24368","34.05223","250864987",NULL,NULL
"0.959686757851963","0.777777777777778",16,"170963694","227258381","303412591",16,"0.86873226781487","4","6","315954716","-118.24368","34.05223","303412591","-81.33924","28.6"
"0.562913141411472","0.625",6,"821439445","4871483165","141497751",6,"0.593956570705736","1","4","248540633","-1.61125","53.13543","141497751","-73.58781","45.50884"
"0.830803166165457","0",-1,"29464656","251866328","298263089",-1,"0.415401583082729",NULL,NULL,"356963969",NULL,NULL,"298263089",NULL,NULL
"0.407818136390236","0",-1,"39557009","4601787976","144846602",-1,"0.203909068195118",NULL,NULL,"353928615","24","-29","144846602",NULL,NULL
"0.49511803783664","1",0,"821439445","764125144461742084","124894682",0,"0.74755901891832","1","1","248540633","-1.61125","53.13543","124894682","-2.69531","54.75844"
